weapon_name,upgrade_name,hint,cost,weaponVO,weaponVOresp,ammo_cost,create_vox,is_zcleansed,in_box,upgrade_in_box,is_limited,limit,upgrade_limit,content_restrict,wallbuy_autospawn,class,is_aat_exempt,is_wonder_weapon,force_attachments,
bouncingbetty,,,1000,grenade,,1000,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,grenade,,,,
frag_grenade,,,250,grenade,,250,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,grenade,,,,
cymbal_monkey,cymbal_monkey_upgraded,,2000,monkey,,,,,TRUE,FALSE,FALSE,,,FALSE,FALSE,grenade,,,,
cymbal_monkey_upgraded,,,5000,monkey,,,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,grenade,,,,
beacon,,,2000,beacon,,,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,grenade,,,,
bowie_knife,,,3000,wpck_bowie,,0,,,FALSE,,,,,FALSE,FALSE,special,,,,
knife,,,0,,,0,,,FALSE,,,,,FALSE,FALSE,special,,,,
ray_gun,ray_gun_upgraded,,10000,raygun,,0,,,TRUE,FALSE,TRUE,1,,FALSE,FALSE,special,TRUE,TRUE,,
pistol_burst,pistol_burst_upgraded,,500,pistol,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,pistol,,,,
pistol_c96,pistol_c96_upgraded,,5000,pistol,,,,,FALSE,FALSE,TRUE,,,FALSE,TRUE,pistol,,,,
t6_mauser_c96,t6_mauser_c96_up,,300,pistol,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,pistol,,,
t6_m14,t6_m14_up,,500,rifle,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,rifle,,,
t6_ballista,t6_ballista_up,,1800,sniper,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,sniper,,,
t6_b23r,t6_b23r_up,,1000,pistol,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,pistol,,,
t6_ak74u,t6_ak74u_up,,1200,smg,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,smg,,,
t6_rem870mcs,t6_rem870mcs_up,,900,shotgun,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,shotgun,,,
t6_mp40,t6_mp40_up,,1000,smg,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,smg,,,
t6_fiveseven,t6_fiveseven_up,,1100,pistol,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,pistol,,,
t6_stg44,t6_stg44_up,,1400,rifle,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,rifle,,,
t6_fiveseven_rdw,t6_fiveseven_rdw_up,,1100,pistol,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,pistol,,,
t6_kap40,t6_kap40_up,,900,pistol,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,pistol,,,
t6_python,t6_python_up,,1000,pistol,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,pistol,,,
t6_chicom_cqb,t6_chicom_cqb_up,,1000,smg,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,smg,,,
t6_pdw57,t6_pdw57_up,,1300,smg,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,smg,,,
t6_skorpion_evo,t6_skorpion_evo_up,,1200,smg,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,smg,,,
t6_m1927,t6_m1927_up,,1500,smg,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,smg,,,
t6_fal,t6_fal_up,,1250,rifle,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,rifle,,,
t6_type25,t6_type25_up,,1200,rifle,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,rifle,,,
t6_scarh,t6_scarh_up,,1500,rifle,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,rifle,,,
t6_galil,t6_galil_up,,1400,rifle,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,rifle,,,
t6_m1216,t6_m1216_up,,1300,shotgun,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,shotgun,,,
t6_ksg,t6_ksg_up,,1500,shotgun,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,shotgun,,,
t6_dsr50,t6_dsr50_up,,2000,sniper,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,sniper,,,
t6_hamr,t6_hamr_up,,2500,lmg,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,lmg,,,
t6_mg0815,t6_mg0815_up,,2500,lmg,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,lmg,,,
staff_air,,,10000,staff,,,,,FALSE,FALSE,TRUE,,,FALSE,FALSE,special,TRUE,TRUE,,
staff_fire,,,10000,staff,,,,,FALSE,FALSE,TRUE,,,FALSE,FALSE,special,TRUE,TRUE,,
staff_lightning,,,10000,staff,,,,,FALSE,FALSE,TRUE,,,FALSE,FALSE,special,TRUE,TRUE,,
staff_water,,,10000,staff,,,,,FALSE,FALSE,TRUE,,,FALSE,FALSE,special,TRUE,TRUE,,
staff_air_upgraded,,,10000,staff,,,,,FALSE,FALSE,TRUE,,,FALSE,FALSE,special,TRUE,TRUE,,
staff_fire_upgraded,,,10000,staff,,,,,FALSE,FALSE,TRUE,,,FALSE,FALSE,special,TRUE,TRUE,,
staff_lightning_upgraded,,,10000,staff,,,,,FALSE,FALSE,TRUE,,,FALSE,FALSE,special,TRUE,TRUE,,
staff_water_upgraded,,,10000,staff,,,,,FALSE,FALSE,TRUE,,,FALSE,FALSE,special,TRUE,TRUE,,
raygun_mark2,raygun_mark2_upgraded,,10000,raygun_mk2,,0,,,TRUE,FALSE,TRUE,1,,FALSE,FALSE,special,TRUE,TRUE,,
