weapon_name,upgrade_name,hint,cost,weaponVO,weaponVOresp,ammo_cost,create_vox,is_zcleansed,in_box,upgrade_in_box,is_limited,limit,upgrade_limit,content_restrict,wallbuy_autospawn,class,is_aat_exempt,is_wonder_weapon,force_attachments,
pistol_standard,pistol_standard_upgraded,,50,pistol,,0,,,FALSE,FALSE,TRUE,0,,FALSE,FALSE,pistol,TRUE,,,
pistol_m1911,pistol_m1911_upgraded,,50,pistol,,0,,,FALSE,FALSE,TRUE,0,,FALSE,FALSE,pistol,TRUE,,,
t6_m1911,t6_m1911_rdw_up,,300,pistol,,,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,pistol,,,
bouncingbetty,,,1000,betty,,,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,grenade,,,,
claymore,,,1000,betty,,,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,grenade,,,
cymbal_monkey,cymbal_monkey_upgraded,,2000,monkey,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,grenade,,,,
cymbal_monkey_upgraded,,,5000,monkey,,,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,grenade,,,,
frag_grenade,,,250,grenade,,250,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,grenade,,,,
knife,,,0,,,0,,,FALSE,FALSE,,,,FALSE,FALSE,special,,,,
bowie_knife,,,3000,wpck_bowie,,,,,FALSE,FALSE,,,,FALSE,FALSE,special,,,,
ray_gun,ray_gun_upgraded,,10000,raygun,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,special,TRUE,TRUE,,
tesla_gun,tesla_gun_upgraded,,10000,tesla,,,,,TRUE,FALSE,TRUE,1,,FALSE,TRUE,special,TRUE,TRUE,,
t6_fal,t6_fal_up,,600,rifle,,,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,rifle,,,
t6_ballista,t6_ballista_up,,500,sniper,,,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,sniper,,,
t6_m14,t6_m14_up,,500,rifle,,,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,rifle,,,
t6_olympia,t6_olympia_up,,500,shotgun,,,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,shotgun,,,
t6_m1927,t6_m1927_up,,1500,smg,,,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,smg,,,
t6_rem870mcs,t6_rem870mcs_up,,1200,shotgun,,,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,shotgun,,,
t6_mp40,t6_mp40_up,,1300,smg,,,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,smg,,,
t6_stg44,t6_stg44_up,,1400,rifle,,,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,rifle,,,
t6_an94,t6_an94_up,,1200,rifle,,,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,rifle,,,
t6_fiveseven,t6_fiveseven_up,,900,pistol,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,pistol,,,
t6_fiveseven_rdw,t6_fiveseven_rdw_up,,1100,pistol,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,pistol,,,
t6_kap40,t6_kap40_up,,900,pistol,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,pistol,,,
t6_python,t6_python_up,,1000,pistol,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,pistol,,,
t6_executioner,t6_executioner_up,,600,pistol,,,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,pistol,,,
t6_chicom_cqb,t6_chicom_cqb_up,,1000,smg,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,smg,,,
t6_m8a1,t6_m8a1_up,,1250,rifle,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,rifle,,,
t6_type25,t6_type25_up,,1200,rifle,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,rifle,,,
t6_mtar,t6_mtar_up,,1300,rifle,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,rifle,,,
t6_galil,t6_galil_up,,1400,rifle,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,rifle,,,
t6_m1216,t6_m1216_up,,1300,shotgun,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,shotgun,,,
t6_s12,t6_s12_up,,1250,shotgun,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,shotgun,,,
t6_m82a1,t6_m82a1_up,,2000,sniper,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,sniper,,,
t6_dsr50,t6_dsr50_up,,2000,sniper,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,sniper,,,
t6_hamr,t6_hamr_up,,2500,lmg,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,lmg,,,
t6_rpd,t6_rpd_up,,2500,lmg,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,lmg,,,
t9_ballistic_knife,t9_ballistic_knife_up,,2000,,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,special,TRUE,,
knife_ballistic_bowie,knife_ballistic_bowie_upgraded,,2000,,,,,,FALSE,FALSE,FALSE,,,FALSE,TRUE,special,TRUE,,
t6_war_machine,t6_war_machine_up,,1700,launcher,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,launcher,TRUE,,
t6_rpg,t6_rpg_up,,3000,launcher,,,,,TRUE,FALSE,FALSE,,,FALSE,TRUE,launcher,TRUE,,
raygun_mark2,raygun_mark2_upgraded,,10000,raygun,,0,,,TRUE,FALSE,TRUE,1,,FALSE,FALSE,special,TRUE,TRUE,,
